CH1,CH2,CH3,CH4,CH5,CH6,label,type
41403,40784,41240,41355,41501,41468,0,train
41402,40808,41258,41374,41619,41415,0,train
41334,40898,41218,41345,41477,41426,0,train
41345,40872,41212,41354,41172,41461,0,train
41358,40872,41216,41364,40798,41476,0,train
41386,40881,41185,41346,40519,41443,0,train
41375,40883,41207,41344,40613,41437,0,train
41318,40858,41235,41349,41011,41407,0,train
41318,40836,41238,41334,41221,41445,0,train
41356,40960,41251,41284,41380,41448,0,train
41392,40963,41230,41357,41414,41458,0,train
41374,40997,41207,41403,41184,41527,0,train
41328,41037,41197,41367,41013,41524,0,train
41298,40978,41195,41333,40949,41479,0,train
41311,40930,41226,41331,40965,41450,0,train
41335,40945,41230,41323,40948,41452,0,train
41346,40960,41218,41323,40744,41457,0,train
41334,40969,41239,41310,40636,41468,0,train
41335,40966,41196,41334,40889,41477,0,train
41339,40983,41217,41339,41228,41467,0,train
41323,41043,41255,41311,41378,41420,0,train
41315,41094,41259,41296,41331,41442,0,train
41361,41081,41257,41328,41230,41463,0,train
41312,41104,41270,41307,41160,41431,0,train
41350,41117,41230,41280,41221,41427,0,train
41378,41048,41208,41310,41038,41444,0,train
41359,41035,41197,41296,41233,41490,0,train
41357,41037,41207,41304,41558,41478,0,train
41352,40969,41229,41334,41546,41451,0,train
41310,40968,41212,41355,41393,41443,0,train
41336,40952,41236,41344,41176,41440,0,train
41324,40921,41237,41319,41078,41416,0,train
41301,40948,41242,41300,41096,41429,0,train
41294,40913,41243,41349,41136,41422,0,train
41320,40898,41236,41320,41249,41434,0,train
41332,40923,41217,41303,41698,41489,0,train
41289,40912,41222,41327,41613,41484,0,train
41310,40866,41229,41365,41057,41445,0,train
41368,40894,41246,41277,40837,41445,0,train
41354,40872,41257,41273,40907,41426,0,train
41362,40864,41236,41330,41039,41434,0,train
41397,40873,41221,41297,41159,41502,0,train
41339,40872,41228,41333,41102,41487,0,train
41327,40838,41203,41381,40981,41480,0,train
41304,40839,41217,41344,41030,41450,0,train
41317,40873,41211,41330,41135,41443,0,train
41282,40881,41225,41300,41183,41463,0,train
41282,40889,41262,41289,41288,41441,0,train
41305,40931,41274,41278,41265,41420,0,train
41360,40933,41220,41293,40982,41433,0,train
41412,40842,41195,41326,40707,41465,0,train
41396,40835,41178,41374,40663,41482,0,train
41315,40881,41182,41345,40869,41510,0,train
41310,40924,41198,41346,41255,41563,0,train
41327,40917,41244,41340,41400,41543,0,train
41330,40956,41271,41329,41312,41481,0,train
41342,40952,41280,41308,41122,41414,0,train
41364,40893,41237,41322,41049,41421,0,train
41360,40876,41220,41355,41006,41425,0,train
41323,40897,41238,41312,40892,41421,0,train
41351,40894,41221,41330,40849,41428,0,train
41344,40853,41229,41369,40881,41434,0,train
41329,40882,41243,41346,40914,41433,0,train
41353,40923,41224,41358,40921,41434,0,train
41326,40945,41231,41405,40967,41448,0,train
41354,40896,41239,41393,41024,41470,0,train
41319,40904,41232,41320,41064,41448,0,train
41330,40926,41220,41311,41004,41445,0,train
41310,40927,41204,41327,41012,41434,0,train
41364,40903,41236,41331,41077,41454,0,train
41370,40910,41241,41319,41186,41453,0,train
41381,40888,41208,41355,41323,41480,0,train
41357,40883,41239,41378,41337,41445,0,train
41265,40937,41247,41342,41148,41432,0,train
41251,40921,41252,41292,40939,41439,0,train
41254,40880,41260,41341,40921,41417,0,train
41266,40949,41254,41296,41005,41421,0,train
41294,40941,41247,41325,41105,41408,0,train
41344,40985,41252,41301,41160,41452,0,train
41356,40985,41213,41280,41144,41472,0,train
41334,40944,41216,41289,41120,41482,0,train
41334,40943,41237,41285,41195,41469,0,train
41396,40908,41234,41335,41242,41488,0,train
41348,40896,41204,41337,41025,41459,0,train
41304,40903,41211,41309,40608,41444,0,train
41304,40909,41230,41300,40313,41464,0,train
41307,40917,41224,41304,40796,41499,0,train
41245,40906,41245,41287,41222,41463,0,train
41320,40890,41204,41298,41258,41428,0,train
41471,40912,41201,41302,41654,41483,0,train
41466,40945,41173,41282,42084,41515,0,train
41393,40970,41218,41249,41609,41450,0,train
41330,40929,41233,41306,40871,41428,0,train
41280,40838,41235,41367,40620,41437,0,train
41282,40846,41241,41348,40726,41453,0,train
41316,40855,41270,41358,40924,41440,0,train
41354,40867,41268,41335,41027,41457,0,train
41400,40884,41197,41349,41254,41466,0,train
41398,40958,41191,41344,41488,41481,0,train
41376,40960,41210,41337,41337,41485,0,train
41352,40918,41211,41342,41136,41481,0,train
41349,40846,41221,41361,41020,41436,0,train
41348,40892,41224,41340,40961,41435,0,train
41345,40917,41212,41330,41018,41436,0,train
41368,40860,41254,41344,41100,41467,0,train
41303,40940,41232,41315,41162,41467,0,train
41300,40936,41222,41289,41248,41470,0,train
41307,40909,41244,41338,41292,41470,0,train
41334,40954,41227,41318,41243,41461,0,train
41335,40946,41223,41323,41173,41449,0,train
41348,40939,41240,41322,41148,41426,0,train
41314,40963,41247,41319,41177,41442,0,train
41297,40940,41243,41320,41150,41452,0,train
41273,40933,41267,41283,41163,41428,0,train
41318,40918,41242,41354,41164,41441,0,train
41299,40930,41264,41335,41146,41419,0,train
41287,40945,41240,41334,41119,41403,0,train
41371,40960,41237,41320,41170,41467,0,train
41430,40943,41240,41319,41201,41504,0,train
41435,40964,41202,41307,41245,41503,0,train
41393,40931,41226,41356,41131,41479,0,train
41260,40865,41241,41386,41030,41432,0,train
41201,40933,41240,41330,41073,41451,0,train
41224,40979,41229,41292,41006,41469,0,train
41234,40897,41251,41353,40923,41399,0,train
41300,40856,41250,41400,40950,41373,0,train
41389,40909,41247,41351,41066,41432,0,train
41429,40933,41213,41315,41162,41462,0,train
41401,40867,41220,41344,41189,41472,0,train
41394,40885,41230,41346,41176,41446,0,train
41345,40905,41244,41315,41042,41434,0,train
41348,40887,41228,41329,40958,41460,0,train
41307,40931,41245,41328,40994,41440,0,train
41331,40918,41233,41326,41041,41443,0,train
41355,40922,41246,41346,40904,41437,0,train
41399,40876,41214,41382,41001,41495,0,train
41374,40892,41210,41366,41177,41488,0,train
41351,40911,41201,41343,41170,41498,0,train
41351,40925,41204,41327,41292,41495,0,train
41328,40937,41233,41312,41221,41453,0,train
41304,40981,41222,41287,40916,41448,0,train
41291,40913,41246,41339,40823,41433,0,train
41285,40955,41220,41335,40766,41438,0,train
41286,40984,41243,41306,40565,41449,0,train
41336,40957,41229,41281,40439,41497,0,train
41379,40968,41207,41292,40756,41487,0,train
41371,41034,41195,41301,41163,41487,0,train
41387,41120,41233,41302,41290,41481,0,train
41333,41056,41231,41313,41370,41470,0,train
41317,41045,41223,41291,41387,41469,0,train
41314,40950,41217,41300,41342,41462,0,train
41297,40910,41233,41277,41223,41471,0,train
41361,40886,41208,41320,41427,41496,0,train
41417,40884,41208,41297,41642,41479,0,train
41335,40905,41217,41275,41078,41416,0,train
41319,40880,41258,41297,40591,41420,0,train
41305,40851,41268,41333,40676,41417,0,train
41270,40850,41237,41313,40824,41415,0,train
41312,40858,41230,41320,41025,41442,0,train
41372,40863,41219,41373,41255,41456,0,train
41419,40882,41226,41354,41321,41495,0,train
41368,40858,41226,41320,41196,41471,0,train
41308,40859,41228,41359,40952,41428,0,train
41313,40828,41235,41365,40872,41434,0,train
41344,40850,41203,41324,40991,41433,0,train
41319,40839,41202,41348,41385,41426,0,train
41281,40792,41265,41365,41544,41446,0,train
41246,40774,41287,41347,41398,41426,0,train
41285,40825,41253,41291,41176,41421,0,train
41330,40876,41236,41269,41225,41478,0,train
41404,40826,41178,41365,41417,41563,0,train
41363,40810,41178,41345,41418,41489,0,train
41371,40868,41229,41314,41385,41434,0,train
41409,40853,41244,41315,41450,41471,0,train
41368,40859,41239,41334,41605,41497,0,train
41318,40902,41241,41335,41605,41454,0,train
41335,40896,41295,41331,41299,41421,0,train
41334,40918,41262,41354,40856,41441,0,train
41304,40929,41253,41352,40459,41493,0,train
41299,40955,41235,41334,39927,41492,0,train
41345,40939,41169,41333,39862,41497,0,train
41361,40910,41184,41303,41035,41515,0,train
41379,40935,41200,41284,41970,41496,0,train
41384,40949,41235,41291,41816,41484,0,train
41321,40939,41276,41326,41425,41435,0,train
41337,40918,41251,41381,41112,41436,0,train
41324,40951,41234,41322,40898,41444,0,train
41315,40993,41212,41292,40788,41454,0,train
41350,40973,41218,41341,40807,41457,0,train
41341,41009,41215,41326,40839,41469,0,train
41373,40989,41228,41364,40953,41467,0,train
41356,40957,41242,41392,41094,41421,0,train
41354,40959,41255,41354,41124,41445,0,train
41372,40967,41229,41327,41254,41467,0,train
41380,40965,41200,41333,41494,41486,0,train
41381,40956,41203,41357,41281,41464,0,train
41330,40975,41234,41307,40980,41443,0,train
41289,40950,41238,41301,40828,41418,0,train
41271,40971,41239,41314,40741,41403,0,train
41291,40907,41236,41324,40777,41417,0,train
41289,40914,41241,41321,40893,41410,0,train
41270,40943,41249,41318,40997,41424,0,train
41312,40913,41245,41340,41063,41441,0,train
41340,40933,41249,41357,41149,41448,0,train
41417,40931,41202,41304,41276,41485,0,train
41382,40923,41204,41333,41241,41501,0,train
41341,40939,41208,41340,41128,41482,0,train
41257,40950,41233,41297,41109,41413,0,train
41280,40924,41246,41291,41161,41427,0,train
41273,40952,41239,41303,41145,41432,0,train
41299,40909,41250,41331,41157,41422,0,train
41328,40915,41223,41305,41157,41445,0,train
41315,40901,41242,41319,41181,41427,0,train
41321,40912,41235,41307,41226,41464,0,train
41305,40926,41252,41298,41240,41476,0,train
41355,40880,41230,41320,41207,41484,0,train
41358,40879,41195,41327,41055,41490,0,train
41342,40856,41172,41338,41003,41454,0,train
41323,40902,41207,41310,41034,41423,0,train
41375,40898,41239,41298,41094,41467,0,train
41365,40848,41246,41341,41115,41475,0,train
41307,40871,41234,41330,41083,41430,0,train
41344,40886,41247,41325,41080,41437,0,train
41328,40850,41241,41330,41065,41436,0,train
41326,40855,41218,41359,41156,41440,0,train
41334,40842,41206,41341,41280,41452,0,train
41337,40868,41242,41331,41288,41464,0,train
41368,40875,41202,41371,41174,41484,0,train
41393,40897,41202,41312,41141,41474,0,train
41340,40891,41224,41349,41187,41445,0,train
41321,40901,41255,41360,41240,41432,0,train
41376,40881,41252,41337,41205,41460,0,train
41339,40904,41267,41342,41091,41434,0,train
41318,40949,41215,41321,40972,41447,0,train
41278,40914,41196,41355,40988,41459,0,train
41297,40907,41219,41353,41195,41475,0,train
41333,40934,41264,41317,41239,41447,0,train
41393,40917,41252,41305,40929,41434,0,train
41378,40946,41214,41318,40800,41437,0,train
41382,40979,41211,41297,40800,41461,0,train
41334,40963,41206,41298,40562,41467,0,train
41335,40968,41190,41315,40620,41532,0,train
41341,40959,41215,41322,41145,41492,0,train
41339,40937,41222,41315,41469,41453,0,train
41303,40921,41224,41309,41437,41449,0,train
41284,40968,41236,41261,41286,41427,0,train
41285,40948,41256,41287,41207,41426,0,train
41344,40920,41236,41320,41195,41437,0,train
41344,40925,41233,41338,41105,41438,0,train
41390,40916,41205,41385,40939,41462,0,train
41458,40903,41190,41375,40725,41530,0,train
41372,40913,41197,41334,40626,41548,0,train
41363,40924,41191,41326,40964,41500,0,train
41409,40907,41189,41301,41528,41516,0,train
41341,40889,41243,41291,41271,41434,0,train
41278,40938,41257,41285,40938,41415,0,train
41301,40945,41217,41288,40921,41425,0,train
41297,40940,41216,41327,40935,41434,0,train
41282,40913,41240,41369,40851,41413,0,train
41291,40881,41228,41412,40884,41431,0,train
41354,40877,41202,41392,41355,41480,0,train
41379,40824,41202,41387,41749,41498,0,train
41414,40871,41185,41351,41602,41538,0,train
41415,40896,41194,41315,41277,41510,0,train
41329,40922,41252,41261,41040,41458,0,train
41296,40972,41223,41233,40851,41456,0,train
41274,40941,41231,41316,40585,41433,0,train
41271,40927,41271,41355,40589,41413,0,train
41290,40915,41270,41368,41265,41404,0,train
41366,40919,41258,41334,41955,41460,0,train
41378,40972,41248,41307,41895,41490,0,train
41339,40936,41229,41325,41240,41491,0,train
41402,40959,41216,41308,40952,41501,0,train
41444,40953,41178,41303,41075,41516,0,train
41430,40927,41177,41314,41227,41511,0,train
41361,40936,41184,41329,41250,41477,0,train
41275,40941,41199,41320,40963,41400,0,train
41264,41027,41210,41303,40832,41402,0,train
41274,41008,41223,41310,40987,41412,0,train
41282,40940,41273,41320,41213,41421,0,train
41290,40908,41318,41322,41284,41437,0,train
41379,40898,41291,41355,41232,41441,0,train
41337,40923,41265,41363,41036,41415,0,train
41289,40945,41237,41314,40974,41418,0,train
41383,40908,41187,41322,41088,41510,0,train
41426,40872,41194,41304,41152,41545,0,train
41369,40857,41190,41324,41072,41487,0,train
41380,40833,41206,41346,41086,41499,0,train
41341,40860,41216,41348,41059,41439,0,train
41378,40873,41211,41356,40992,41439,0,train
41340,40889,41226,41347,41010,41453,0,train
41228,40891,41261,41314,41041,41410,0,train
41249,40888,41261,41339,41070,41419,0,train
41296,40812,41258,41402,41058,41378,0,train
41339,40868,41270,41360,41129,41411,0,train
41354,40877,41251,41342,41316,41423,0,train
41380,40897,41223,41345,41495,41466,0,train
41357,40904,41191,41295,41211,41505,0,train
41321,40908,41186,41305,40855,41477,0,train
41311,40880,41200,41339,40768,41454,0,train
41307,40859,41218,41326,40752,41470,0,train
41266,40854,41252,41324,40827,41445,0,train
41228,40917,41266,41295,41030,41436,0,train
41287,40924,41246,41295,41260,41447,0,train
41386,40931,41248,41286,41370,41485,0,train
41409,40940,41217,41272,41340,41493,0,train
41332,40993,41220,41297,41163,41481,0,train
41304,40966,41233,41321,41057,41442,0,train
41335,40909,41227,41302,41051,41442,0,train
41325,40962,41227,41278,41060,41421,0,train
41338,41013,41221,41308,41021,41431,0,train
41345,41035,41220,41302,41024,41459,0,train
41297,41078,41231,41320,41106,41469,0,train
41284,41064,41239,41345,41195,41482,0,train
41326,40993,41246,41361,41123,41452,0,train
41400,40961,41222,41323,41029,41456,0,train
41375,40936,41241,41305,40978,41451,0,train
41286,40942,41216,41305,41058,41456,0,train
41304,40922,41232,41357,41069,41454,0,train
41353,40916,41250,41349,41066,41418,0,train
41368,40890,41234,41342,41063,41404,0,train
41367,40928,41219,41320,41062,41437,0,train
41315,40941,41232,41322,41085,41440,0,train
41297,40921,41241,41338,41128,41434,0,train
41304,40897,41216,41306,41111,41474,0,train
41330,40843,41209,41345,41038,41470,0,train
41365,40858,41210,41346,41002,41451,0,train
41362,40822,41202,41370,41005,41472,0,train
41319,40843,41234,41305,41098,41431,0,train
41324,40882,41235,41243,41179,41443,0,train
41387,40803,41217,41299,41261,41497,0,train
41369,40726,41226,41341,41264,41456,0,train
41314,40759,41239,41333,41132,41459,0,train
41317,40761,41252,41328,41102,41450,0,train
41327,40837,41226,41358,41128,41461,0,train
41341,40854,41253,41327,41117,41500,0,train
41303,40849,41241,41319,41089,41472,0,train
41346,40787,41221,41339,41059,41465,0,train
41351,40745,41221,41327,41082,41487,0,train
41331,40795,41196,41331,41002,41462,0,train
41317,40826,41223,41382,40934,41434,0,train
41344,40873,41209,41401,41047,41457,0,train
41335,40909,41228,41361,41201,41470,0,train
41334,41089,41264,41366,41170,41461,0,train
41351,41121,41272,41351,41113,41469,0,train
41379,40929,41238,41354,41206,41448,0,train
41363,40891,41196,41350,41243,41448,0,train
41331,40901,41200,41304,41173,41489,0,train
41286,40845,41220,41361,41086,41453,0,train
41277,40868,41218,41362,41120,41457,0,train
41348,40906,41229,41364,41319,41455,0,train
41425,40950,41217,41400,41488,41511,0,train
41492,40965,41166,41399,41962,41557,0,train
41371,41024,41213,41386,41669,41474,0,train
41274,41018,41248,41398,40990,41425,0,train
41275,41022,41271,41374,40756,41395,0,train
41338,41069,41242,41347,40787,41424,0,train
41394,41023,41217,41385,40586,41436,0,train
41426,41005,41226,41374,41005,41504,0,train
41460,41051,41213,41358,41508,41505,0,train
41395,41036,41220,41331,41375,41489,0,train
41257,41011,41257,41296,41083,41422,0,train
41251,40988,41236,41296,40902,41412,0,train
41272,40913,41233,41335,40832,41416,0,train
41257,40886,41274,41295,40640,41415,0,train
41303,40902,41232,41313,40344,41435,0,train
41323,40923,41193,41319,40382,41481,0,train
41436,40932,41203,41308,40728,41498,0,train
41400,40947,41231,41260,40973,41495,0,train
41345,40947,41217,41277,41282,41454,0,train
41328,40922,41224,41274,41665,41469,0,train
41342,40911,41230,41256,41665,41490,0,train
41341,40888,41206,41269,41467,41505,0,train
41358,40926,41230,41281,41399,41518,0,train
41394,40930,41245,41250,41143,41494,0,train
41345,40925,41236,41253,40497,41449,0,train
41298,40934,41216,41259,39961,41411,0,train
41321,40897,41232,41294,40419,41398,0,train
41348,40861,41236,41291,41032,41400,0,train
41355,40898,41235,41263,41490,41502,0,train
41400,40876,41189,41287,41657,41585,0,train
41310,40906,41207,41289,41216,41510,0,train
41285,40937,41214,41290,40792,41426,0,train
41362,40896,41209,41324,40672,41433,0,train
41307,40925,41247,41355,40749,41414,0,train
41295,40942,41252,41321,41008,41416,0,train
41329,40960,41236,41327,41233,41412,0,train
41323,40953,41235,41362,41386,41431,0,train
41344,40992,41228,41319,41426,41457,0,train
41358,40947,41243,41359,41410,41442,0,train
41352,40932,41239,41371,41387,41458,0,train
