CH1,CH2,CH3,CH4,CH5,CH6,label,type
40898,41132,41011,40965,41081,41146,1,train
40915,41113,41018,40967,41099,41139,1,train
40912,41115,41018,40973,41106,41143,1,train
40912,41129,41019,40960,41105,41147,1,train
40920,41127,41036,40970,41102,41132,1,train
40922,41121,41024,40963,41096,41144,1,train
40914,41130,41024,40957,41098,41138,1,train
40914,41120,41009,40966,41089,41140,1,train
40914,41113,41014,40976,41085,41151,1,train
40914,41129,41013,40969,41105,41152,1,train
40914,41120,41011,40964,41094,41148,1,train
40912,41127,41019,40961,41099,41147,1,train
40913,41127,41006,40963,41097,41148,1,train
40913,41136,41023,40968,41100,41142,1,train
40912,41118,41014,40964,41099,41138,1,train
40918,41134,41027,40965,41093,41129,1,train
40922,41111,41027,40966,41095,41140,1,train
40918,41122,41017,40969,41097,41142,1,train
40913,41126,41019,40972,41106,41136,1,train
40908,41123,41024,40964,41098,41152,1,train
40921,41117,41029,40976,41088,41142,1,train
40907,41121,41017,40967,41092,41140,1,train
40915,41123,41003,40965,41088,41142,1,train
40919,41126,41012,40971,41093,41142,1,train
40910,41123,41001,40970,41092,41142,1,train
40923,41130,41012,40975,41093,41136,1,train
40910,41124,41015,40967,41095,41138,1,train
40914,41125,41010,40977,41096,41146,1,train
40896,41119,41004,40968,41102,41130,1,train
40923,41132,41007,40976,41101,41149,1,train
40908,41125,41018,40964,41104,41154,1,train
40901,41124,41013,40967,41076,41144,1,train
40916,41105,41015,40982,41110,41149,1,train
40914,41115,41014,40969,41088,41138,1,train
40907,41116,41025,40965,41095,41131,1,train
40910,41128,41018,40972,41098,41145,1,train
40908,41138,41021,40970,41098,41132,1,train
40898,41117,41028,40970,41098,41136,1,train
40901,41115,41027,40972,41103,41146,1,train
40911,41120,41024,40967,41092,41148,1,train
40916,41129,41028,40965,41086,41139,1,train
40903,41134,41017,40959,41095,41140,1,train
40916,41127,41013,40968,41083,41130,1,train
40910,41129,41006,40958,41094,41144,1,train
40920,41123,41016,40965,41094,41141,1,train
40910,41118,41027,40971,41100,41152,1,train
40911,41111,41013,40979,41089,41138,1,train
40914,41113,41021,40966,41099,41143,1,train
40908,41123,41033,40967,41095,41146,1,train
40907,41120,41020,40964,41097,41146,1,train
40905,41122,41032,40969,41086,41152,1,train
40912,41118,41018,40959,41095,41148,1,train
40915,41132,41013,40964,41085,41152,1,train
40914,41119,41017,40968,41105,41153,1,train
40914,41134,41021,40973,41097,41139,1,train
40902,41132,41015,40959,41094,41152,1,train
40920,41117,41009,40966,41087,41154,1,train
40910,41118,41012,40972,41092,41136,1,train
40909,41126,41009,40970,41093,41151,1,train
40911,41120,41009,40963,41084,41134,1,train
40915,41132,41010,40974,41086,41147,1,train
40903,41115,40998,40967,41093,41156,1,train
40914,41124,41013,40978,41085,41142,1,train
40921,41121,41024,40956,41095,41144,1,train
40919,41113,41014,40960,41099,41141,1,train
40901,41119,41016,40971,41097,41136,1,train
40921,41122,41022,40965,41104,41141,1,train
40906,41123,41011,40967,41093,41146,1,train
40907,41122,41016,40965,41096,41143,1,train
40908,41129,41005,40959,41106,41158,1,train
40904,41130,41008,40959,41096,41148,1,train
40923,41127,41017,40963,41100,41139,1,train
40916,41123,41017,40958,41090,41134,1,train
40909,41121,41015,40974,41097,41145,1,train
40906,41115,41016,40974,41097,41138,1,train
40916,41114,41014,40971,41092,41148,1,train
40916,41124,41010,40968,41094,41136,1,train
40922,41130,41022,40968,41097,41150,1,train
40914,41116,41026,40965,41102,41141,1,train
40898,41125,41010,40957,41101,41137,1,train
40909,41130,41031,40962,41094,41141,1,train
40914,41133,41013,40962,41095,41154,1,train
40914,41121,41022,40965,41099,41147,1,train
40909,41126,41015,40966,41104,41153,1,train
40900,41120,41012,40964,41095,41137,1,train
40907,41126,41019,40972,41093,41142,1,train
40920,41125,41019,40967,41095,41150,1,train
40928,41130,41008,40962,41089,41144,1,train
40910,41129,41016,40971,41097,41142,1,train
40905,41130,41015,40965,41090,41140,1,train
40922,41131,41013,40961,41096,41137,1,train
40916,41121,41014,40964,41091,41137,1,train
40913,41126,41003,40968,41089,41146,1,train
40910,41114,41022,40976,41089,41142,1,train
40906,41124,41012,40969,41093,41143,1,train
40917,41117,40998,40981,41091,41149,1,train
40908,41113,41020,40980,41092,41147,1,train
40916,41117,41017,40963,41108,41144,1,train
40928,41132,41027,40969,41099,41137,1,train
40905,41125,41031,40974,41092,41141,1,train
40899,41131,41016,40972,41096,41152,1,train
40915,41116,41016,40970,41088,41137,1,train
40914,41114,41012,40978,41094,41150,1,train
40914,41122,41018,40962,41097,41143,1,train
40904,41119,41020,40974,41091,41155,1,train
40912,41128,41004,40973,41084,41144,1,train
40903,41126,41016,40980,41099,41143,1,train
40914,41129,41022,40969,41099,41132,1,train
40907,41111,41026,40961,41099,41152,1,train
40903,41126,41018,40963,41115,41151,1,train
40920,41111,41024,40970,41089,41153,1,train
40906,41128,41034,40973,41094,41144,1,train
40918,41107,41025,40957,41088,41141,1,train
40919,41118,41019,40968,41095,41140,1,train
40902,41131,41026,40964,41101,41141,1,train
40909,41120,41026,40964,41099,41148,1,train
40919,41122,41022,40965,41104,41145,1,train
40907,41121,41012,40959,41098,41139,1,train
40918,41117,41019,40967,41106,41133,1,train
40913,41125,41021,40959,41085,41159,1,train
40905,41127,41008,40961,41093,41139,1,train
40912,41110,41004,40975,41097,41139,1,train
40900,41127,41013,40971,41094,41146,1,train
40908,41128,41003,40964,41089,41139,1,train
40913,41126,41018,40970,41100,41145,1,train
40909,41110,41014,40970,41095,41150,1,train
40904,41121,41023,40973,41100,41135,1,train
40897,41126,41024,40974,41095,41134,1,train
40914,41133,41017,40968,41089,41138,1,train
40913,41126,41012,40962,41098,41154,1,train
40918,41133,41021,40965,41101,41140,1,train
40909,41121,41018,40967,41099,41142,1,train
40914,41129,41031,40965,41088,41141,1,train
40920,41126,41006,40970,41088,41147,1,train
40912,41135,41020,40974,41092,41145,1,train
40906,41118,41014,40964,41097,41154,1,train
40920,41118,41024,40974,41084,41135,1,train
40914,41124,40999,40974,41096,41149,1,train
40921,41122,41024,40962,41091,41146,1,train
40923,41129,41013,40979,41092,41148,1,train
40921,41121,41019,40970,41100,41149,1,train
40915,41127,41027,40969,41098,41145,1,train
40915,41122,41008,40966,41097,41157,1,train
40914,41113,41016,40974,41097,41146,1,train
40920,41129,41023,40971,41096,41132,1,train
40907,41131,41024,40970,41095,41137,1,train
40905,41127,41004,40971,41089,41142,1,train
40917,41124,41018,40966,41098,41159,1,train
40913,41122,41027,40974,41090,41127,1,train
40909,41129,41000,40970,41098,41143,1,train
40910,41117,41013,40965,41097,41145,1,train
40892,41143,41011,40970,41096,41132,1,train
40906,41129,41020,40972,41100,41143,1,train
40918,41125,41012,40974,41088,41154,1,train
40909,41110,41018,40966,41104,41147,1,train
40907,41120,41011,40963,41088,41148,1,train
40900,41132,41000,40976,41086,41145,1,train
40916,41132,41012,40965,41099,41138,1,train
40916,41131,41011,40966,41084,41140,1,train
40912,41114,41022,40974,41097,41155,1,train
40905,41106,41009,40974,41090,41142,1,train
40910,41120,41010,40974,41098,41137,1,train
40907,41115,41016,40964,41095,41135,1,train
40914,41121,41035,40966,41105,41143,1,train
40902,41118,41021,40970,41092,41149,1,train
40898,41129,41027,40968,41096,41146,1,train
40911,41134,41032,40965,41105,41143,1,train
40906,41122,41027,40978,41117,41157,1,train
40904,41109,41013,40948,41094,41156,1,train
40910,41113,41017,40960,41085,41157,1,train
40904,41124,41011,40981,41088,41160,1,train
40912,41130,41018,40984,41099,41130,1,train
40907,41134,41020,40986,41092,41144,1,train
40914,41124,41005,40978,41096,41144,1,train
40911,41132,41022,40972,41092,41149,1,train
40909,41111,41019,40969,41098,41146,1,train
40915,41136,41025,40965,41104,41153,1,train
40914,41120,41020,40966,41080,41141,1,train
40916,41120,41018,40965,41095,41151,1,train
40904,41115,41025,40959,41091,41142,1,train
40917,41117,41021,40976,41095,41131,1,train
40905,41125,41008,40963,41096,41145,1,train
40906,41123,41015,40963,41095,41143,1,train
40909,41132,41015,40963,41096,41135,1,train
40909,41128,41020,40969,41088,41140,1,train
40913,41117,41031,40960,41090,41149,1,train
40904,41126,41011,40972,41089,41148,1,train
40907,41125,41011,40970,41089,41148,1,train
40920,41121,41011,40972,41100,41132,1,train
40909,41111,41013,40963,41085,41147,1,train
40904,41127,41009,40979,41096,41147,1,train
40909,41125,41021,40977,41092,41148,1,train
40894,41115,41013,40966,41095,41158,1,train
40895,41124,41015,40966,41101,41153,1,train
40906,41128,41022,40972,41095,41145,1,train
40923,41130,41014,40965,41091,41144,1,train
40904,41118,41017,40970,41101,41146,1,train
40915,41129,41017,40964,41107,41140,1,train
40904,41130,41013,40957,41104,41143,1,train
40913,41120,41006,40959,41102,41143,1,train
40904,41103,41022,40974,41086,41134,1,train
40920,41106,41019,40966,41083,41140,1,train
40910,41115,41014,40959,41093,41143,1,train
40903,41129,41021,40960,41089,41140,1,train
40913,41114,41014,40966,41092,41150,1,train
40916,41129,41016,40969,41101,41142,1,train
40900,41124,41018,40973,41084,41147,1,train
40910,41121,41016,40972,41090,41133,1,train
40912,41106,41023,40974,41090,41147,1,train
40889,41121,41026,40960,41100,41153,1,train
40911,41124,41025,40961,41079,41142,1,train
40920,41126,41021,40973,41097,41131,1,train
40918,41118,41013,40974,41083,41141,1,train
40891,41127,41011,40969,41098,41143,1,train
40917,41121,41021,40971,41107,41145,1,train
40915,41124,41015,40966,41085,41157,1,train
40900,41114,41014,40980,41093,41139,1,train
40912,41110,41017,40971,41087,41134,1,train
40920,41121,41016,40977,41090,41144,1,train
40909,41116,41011,40977,41088,41146,1,train
40913,41124,41011,40970,41093,41133,1,train
40907,41128,41010,40971,41112,41150,1,train
40901,41122,41012,40957,41090,41157,1,train
40912,41124,41025,40974,41091,41147,1,train
40903,41116,41021,40958,41093,41140,1,train
40923,41144,41014,40962,41088,41148,1,train
40913,41122,41022,40962,41083,41143,1,train
40913,41118,41019,40985,41092,41144,1,train
40907,41125,41020,40976,41103,41136,1,train
40906,41126,41024,40969,41100,41145,1,train
40909,41112,41017,40976,41097,41150,1,train
40910,41116,41020,40971,41107,41137,1,train
40907,41130,41018,40976,41102,41139,1,train
40907,41136,41017,40954,41090,41153,1,train
40900,41126,41021,40970,41092,41145,1,train
40919,41118,41014,40968,41099,41142,1,train
40915,41126,41014,40978,41093,41140,1,train
40903,41114,41002,40965,41089,41145,1,train
40913,41126,41024,40972,41097,41144,1,train
40907,41132,41008,40960,41096,41143,1,train
40918,41113,41018,40958,41089,41139,1,train
40910,41123,41011,40972,41100,41138,1,train
40914,41130,41015,40982,41102,41141,1,train
40906,41133,41008,40964,41094,41146,1,train
40903,41122,41019,40964,41099,41141,1,train
40910,41134,41014,40971,41103,41142,1,train
40903,41127,41008,40959,41098,41139,1,train
40917,41122,41015,40971,41096,41144,1,train
40913,41139,41012,40972,41094,41135,1,train
40894,41114,41017,40981,41089,41145,1,train
40913,41116,41011,40969,41090,41145,1,train
40914,41107,41004,40968,41098,41150,1,train
40912,41125,41022,40966,41088,41140,1,train
40913,41122,41011,40980,41092,41134,1,train
40914,41112,41008,40969,41089,41142,1,train
40912,41102,41021,40969,41090,41139,1,train
40925,41121,41025,40968,41095,41155,1,train
40915,41128,41020,40967,41088,41145,1,train
40907,41134,41030,40970,41095,41155,1,train
40925,41120,41031,40963,41107,41146,1,train
40919,41120,41027,40976,41077,41137,1,train
40918,41130,41020,40963,41095,41136,1,train
40914,41128,41013,40966,41099,41144,1,train
40888,41113,41024,40967,41096,41135,1,train
40918,41125,41018,40970,41095,41137,1,train
40907,41116,41014,40984,41083,41142,1,train
40924,41113,41024,40972,41083,41144,1,train
40917,41109,41011,40974,41097,41130,1,train
40917,41109,41018,40969,41092,41152,1,train
40920,41120,41020,40965,41091,41138,1,train
40912,41121,41012,40961,41090,41142,1,train
40908,41129,41033,40965,41088,41134,1,train
40912,41123,41030,40966,41098,41145,1,train
40914,41125,41025,40962,41078,41139,1,train
40912,41125,41017,40981,41095,41141,1,train
40904,41125,41027,40971,41089,41144,1,train
40902,41132,41024,40985,41091,41141,1,train
40905,41141,41024,40959,41081,41146,1,train
40913,41131,41010,40971,41097,41150,1,train
40912,41117,41017,40964,41093,41136,1,train
40904,41127,41017,40965,41101,41143,1,train
40914,41129,41006,40966,41088,41134,1,train
40913,41121,41026,40957,41094,41144,1,train
40920,41126,41015,40973,41083,41145,1,train
40911,41124,41008,40981,41083,41152,1,train
40908,41111,40997,40963,41089,41152,1,train
40905,41138,41015,40968,41111,41144,1,train
40911,41121,41016,40966,41084,41154,1,train
40910,41117,41018,40957,41093,41141,1,train
40915,41130,41012,40961,41093,41145,1,train
40913,41121,41030,40963,41097,41148,1,train
40917,41120,41015,40974,41112,41136,1,train
40904,41128,41023,40965,41089,41144,1,train
40913,41137,41014,40973,41104,41145,1,train
40915,41122,41017,40964,41107,41136,1,train
40911,41130,41019,40959,41089,41154,1,train
40904,41126,41014,40974,41091,41145,1,train
40924,41123,41017,40960,41101,41147,1,train
40908,41125,41016,40962,41096,41154,1,train
40908,41126,41032,40967,41093,41149,1,train
40907,41120,41020,40972,41092,41152,1,train
40914,41127,41024,40974,41091,41144,1,train
40921,41120,41019,40965,41097,41139,1,train
40921,41122,41010,40958,41104,41154,1,train
40908,41123,41017,40966,41102,41152,1,train
40900,41141,41022,40962,41102,41148,1,train
40917,41125,41020,40961,41103,41141,1,train
40921,41121,41017,40965,41099,41149,1,train
40905,41118,41015,40955,41086,41136,1,train
40914,41108,41020,40971,41104,41149,1,train
40910,41126,41015,40966,41101,41129,1,train
40908,41125,41011,40971,41091,41145,1,train
40909,41110,41009,40976,41076,41146,1,train
40908,41120,41010,40981,41090,41143,1,train
40923,41133,41021,40977,41091,41141,1,train
40913,41121,41011,40968,41099,41157,1,train
40917,41130,41012,40973,41087,41134,1,train
40906,41116,41005,40966,41096,41141,1,train
40921,41132,41012,40962,41096,41147,1,train
40909,41117,41008,40969,41091,41154,1,train
40917,41133,41021,40974,41090,41132,1,train
40909,41128,41018,40961,41094,41142,1,train
40903,41131,41025,40966,41096,41143,1,train
40899,41124,41022,40968,41083,41144,1,train
40915,41122,41005,40973,41095,41137,1,train
40909,41123,41024,40962,41093,41142,1,train
40915,41123,41004,40990,41092,41148,1,train
40906,41130,41012,40965,41089,41143,1,train
40903,41123,41020,40961,41085,41138,1,train
40905,41123,41015,40978,41102,41134,1,train
40916,41120,41011,40977,41093,41141,1,train
40900,41115,41028,40963,41099,41143,1,train
40908,41123,41009,40962,41092,41133,1,train
40924,41124,41004,40960,41097,41144,1,train
40909,41118,41022,40957,41105,41140,1,train
40910,41111,41006,40970,41091,41150,1,train
40909,41122,41011,40965,41095,41149,1,train
40906,41126,41029,40972,41102,41141,1,train
40917,41116,41037,40963,41093,41153,1,train
40914,41119,41011,40959,41098,41148,1,train
40908,41107,41014,40968,41091,41139,1,train
40910,41115,41027,40962,41121,41152,1,train
40912,41125,41000,40964,41097,41131,1,train
40920,41127,41020,40977,41106,41137,1,train
40909,41115,41009,40973,41093,41145,1,train
40918,41114,41021,40966,41102,41144,1,train
40915,41124,41011,40972,41097,41126,1,train
40904,41128,41018,40975,41095,41148,1,train
40915,41124,41020,40963,41085,41140,1,train
40914,41112,41014,40981,41102,41130,1,train
40913,41110,41012,40968,41103,41146,1,train
40919,41117,41026,40968,41084,41142,1,train
40911,41121,41004,40976,41115,41152,1,train
40910,41122,41010,40964,41097,41154,1,train
40915,41125,41031,40964,41098,41148,1,train
40903,41128,41009,40974,41100,41151,1,train
40925,41121,41012,40968,41092,41148,1,train
40909,41106,41009,40978,41104,41163,1,train
40912,41119,41009,40972,41101,41143,1,train
40899,41121,41001,40972,41120,41148,1,train
40910,41130,41021,40968,41097,41143,1,train
40904,41111,41008,40977,41096,41151,1,train
40914,41124,41020,40966,41093,41152,1,train
40913,41131,41009,40972,41094,41143,1,train
40914,41133,41008,40971,41113,41139,1,train
40918,41127,41017,40965,41085,41148,1,train
40902,41128,41024,40978,41089,41145,1,train
40907,41111,41010,40976,41092,41144,1,train
40918,41122,41014,40972,41097,41142,1,train
40921,41122,41020,40965,41103,41141,1,train
40906,41131,41025,40971,41103,41150,1,train
40903,41127,41005,40967,41101,41137,1,train
40906,41124,41018,40978,41100,41138,1,train
40916,41125,41018,40965,41090,41150,1,train
40907,41131,41010,40972,41095,41143,1,train
40910,41124,41012,40972,41094,41143,1,train
40915,41111,41011,40968,41104,41146,1,train
40905,41139,41015,40961,41089,41140,1,train
40907,41124,41015,40964,41097,41147,1,train
40916,41120,41019,40971,41095,41141,1,train
40916,41120,41021,40962,41094,41134,1,train
40912,41129,41019,40965,41099,41143,1,train
40908,41118,41011,40971,41096,41141,1,train
40900,41111,41017,40972,41089,41143,1,train
40923,41124,41013,40968,41100,41148,1,train
40912,41123,41016,40972,41097,41138,1,train
40909,41118,41012,40956,41093,41138,1,train
40910,41124,41015,40978,41109,41142,1,train
